"lang","doc_key","from_id","to_id","text","author_name","year_birth","year_death","from_placename","from_latitude","from_longitude","from_type","from_type_detail","to_placename","to_latitude","to_longitude","to_type","to_type_detail"
"fr","ANG4","Q2634","Q133274","De Naples à le Kremlin","ANGOT, Albert",1865,NA,"Naples",40.833333333333,14.25,"city","city","Moscow Kremlin",55.7516666666667,37.6177777777778,"city part","city part"
"fr","ANO34","Q90","Q5089","de Paris jusqu' à le Gange","[anonymous]",NA,NA,"Paris",48.8566666666667,2.35222222222222,"city","city","Ganges",30.1451,78.5974,"river","river"
"fr","ARV12","Q13498","Q641","De Tarente à Venise","ARVERS, Félix",1806,1850,"Taranto",40.4711111111111,17.2430555555556,"city","city","Venice",45.439722222222,12.331944444444,"city","city"
"fr","ARV12","Q641","Q69194","De Tarente à Venise , et de Rome à le Simplon","ARVERS, Félix",1806,1850,"Venice",45.439722222222,12.331944444444,"city","city","Simplon",46.2,8.05,"city","city"
"fr","ARV12","Q220","Q69194","de Rome à le Simplon","ARVERS, Félix",1806,1850,"Rome",41.893055555556,12.482777777778,"city","city","Simplon",46.2,8.05,"city","city"
"fr","ARV14","Q159987","Q13522657","De l' Artois jusqu' à le Roussillon","ARVERS, Félix",1806,1850,"Artois",50.5,2.5,"region","region","Roussillon",42.5,2.75,"region","region"
"fr","BAN20","Q27","Q48","de l' Irlande à l' Asie","BANVILLE, Théodore",1823,1891,"Republic of Ireland",53,-8,"country","country","Asia",43.6811111111111,87.3311111111111,"continent","continent"
"fr","BAN34","Q229","Q207239","de les flots vint de Cypre à Cythère","BANVILLE, Théodore",1823,1891,"Cyprus",35,33,"country","country","Kythira",36.2575,22.9975,"island","island"
"fr","BAN34","Q229","Q207239","de Cypre à Cythère","BANVILLE, Théodore",1823,1891,"Cyprus",35,33,"country","country","Kythira",36.2575,22.9975,"island","island"
"fr","BAN120","Q233733","Q207239","De Ferney jusqu' à Cythère","BANVILLE, Théodore",1823,1891,"Ferney-Voltaire",46.255833333333,6.1080555555556,"city","city","Kythira",36.2575,22.9975,"island","island"
"fr","BAN138","Q56761602","Q1141295","de Leuctres à Thespies","BANVILLE, Théodore",1823,1891,"Leuctra",38.2567,23.1717,"village","village","Thespiae",38.2935,23.1549,"ancient city","ancient city"
"fr","BAN169","Q235297","Q6593","de Tréguier jusqu' à Vannes","BANVILLE, Théodore",1823,1891,"Tréguier",48.785,-3.2325,"village","village","Vannes",47.655,-2.7616666666667,"city","city"
"fr","BAN534","Q90","Q90","de la Paresse ! Et Paris est à moi , Paris","BANVILLE, Théodore",1823,1891,"Paris",48.8566666666667,2.35222222222222,"city","city","Paris",48.8566666666667,2.35222222222222,"city","city"
"fr","BAN537","Q41183","Q956","d' Alep et d' Ispahan , À le Chinois que Pékin","BANVILLE, Théodore",1823,1891,"Aleppo",36.2,37.16,"city","city","Beijing",39.90403,116.407526,"city","city"
"fr","BAN537","Q1367759","Q956","d' Alep et d' Ispahan , À le Chinois que Pékin","BANVILLE, Théodore",1823,1891,"Isfahan Province",32.6577,51.6692,"region","region","Beijing",39.90403,116.407526,"city","city"
"fr","BAN537","Q1367759","Q956","d' Ispahan , À le Chinois que Pékin","BANVILLE, Théodore",1823,1891,"Isfahan Province",32.6577,51.6692,"region","region","Beijing",39.90403,116.407526,"city","city"
"fr","BAN551","Q19686","Q10965","De la Tamise jusqu' à l' Èbre","BANVILLE, Théodore",1823,1891,"River Thames",51.6944444444444,-2.02972222222222,"river","river","Ebro",40.728527124206,0.86929321289062,"river","river"
"fr","BAN645","Q845909","Q325946","de la Scythie Fort connu , comme à Landerneau","BANVILLE, Théodore",1823,1891,"Scythia",44.94278,34.12056,"region","historic region","Landerneau",48.450833333333,-4.2494444444444,"city","city"
"fr","BAN765","Q186115","Q90","De la colline de Montmartre . A Paris","BANVILLE, Théodore",1823,1891,"Montmartre",48.886944444444,2.3411111111111,"city part","city part","Paris",48.8566666666667,2.35222222222222,"city","city"
"fr","BAN765","Q186115","Q90","de Montmartre . A Paris","BANVILLE, Théodore",1823,1891,"Montmartre",48.886944444444,2.3411111111111,"city part","city part","Paris",48.8566666666667,2.35222222222222,"city","city"
"fr","BEA6","Q9427","Q259203","De Tombouctou , jusqu’ à le Raincy","BEAUCLAIR, Henri",1860,1919,"Timbuktu",16.773333055556,-2.9994438888889,"city","city","Le Raincy",48.899166666667,2.5230555555556,"city","city"
"fr","BOI9","Q90","Q419","De Paris à le Pérou","BOILEAU-DESPRÉAUX, Nicolas",1636,1711,"Paris",48.8566666666667,2.35222222222222,"city","city","Peru",-9.4,-76,"country","country"
"fr","BOI9","Q17","Q220","de le Japon jusqu' à Rome","BOILEAU-DESPRÉAUX, Nicolas",1636,1711,"Japan",35,136,"country","country","Rome",41.893055555556,12.482777777778,"city","city"
"fr","BOI22","Q10965","Q5089","de l' Èbre jusqu' à le Gange","BOILEAU-DESPRÉAUX, Nicolas",1636,1711,"Ebro",40.728527124206,0.86929321289062,"river","river","Ganges",30.1451,78.5974,"river","river"
"fr","BOI36","Q208267","Q12631","De leur enceinte fameuse La Sambre , unie à la Meuse","BOILEAU-DESPRÉAUX, Nicolas",1636,1711,"Sambre",50.4619,4.8708,"river","river","Meuse",48.965555555556,5.3777777777778,"region","region"
"fr","BOI36","Q171009","Q90","de la Drave soumise , Jusqu' à Paris","BOILEAU-DESPRÉAUX, Nicolas",1636,1711,"Drava",45.543888888889,18.926666666667,"river","river","Paris",48.8566666666667,2.35222222222222,"city","city"
"fr","BOI60","Q90","Q1353","De Paris à Delhi","BOILEAU-DESPRÉAUX, Nicolas",1636,1711,"Paris",48.8566666666667,2.35222222222222,"city","city","Delhi",28.666666666667,77.216666666667,"city","city"
"fr","BOU1","Q1548355","Q34925","De le quartier de Suburre à le mont Capitolin","BOUILHET, Louis",1821,1869,"Suburra",41.896667,12.496667,"city part","city part","Capitoline Hill",41.893333333333,12.483055555556,"city part","city part"
"fr","BOU1","Q1548355","Q34925","de Suburre à le mont Capitolin","BOUILHET, Louis",1821,1869,"Suburra",41.896667,12.496667,"city part","city part","Capitoline Hill",41.893333333333,12.483055555556,"city part","city part"
"fr","BRB40","Q84","Q17","de Londre à le Japon","BARBIER, Auguste",1805,1882,"London",51.507222222222,-0.1275,"city","city","Japan",35,136,"country","country"
"fr","BRI11","Q235297","Q6593","de Tréguier jusqu' à Vannes","BRIZEUX, Auguste",1803,1858,"Tréguier",48.785,-3.2325,"village","village","Vannes",47.655,-2.7616666666667,"city","city"
"fr","BRI25","Q202368","Q235382","de Morlaix et deux à Kemperlé","BRIZEUX, Auguste",1803,1858,"Morlaix",48.5775,-3.8277777777778,"city","city","Quimperlé",47.872777777778,-3.5497222222222,"city","city"
"fr","BRI26","Q71661","Q235382","De Lo'- Christ à Kemperlé","BRIZEUX, Auguste",1803,1858,"Inzinzac-Lochrist",47.843611111111,-3.2669444444444,"village","village","Quimperlé",47.872777777778,-3.5497222222222,"city","city"
"fr","BRI89","Q913286","Q82670","de le Mugnoné , de Florence à Fiésole","BRIZEUX, Auguste",1803,1858,"Mugnone",43.790094,11.196478,"river","river","Fiesole",43.8,11.3,"city","city"
"fr","BRI89","Q2044","Q82670","de le Mugnoné , de Florence à Fiésole","BRIZEUX, Auguste",1803,1858,"Florence",43.771388888889,11.254166666667,"city","city","Fiesole",43.8,11.3,"city","city"
"fr","BRI89","Q2044","Q82670","de Florence à Fiésole","BRIZEUX, Auguste",1803,1858,"Florence",43.771388888889,11.254166666667,"city","city","Fiesole",43.8,11.3,"city","city"
"fr","BRI89","Q913286","Q2044","de le Mugnoné , de Fiésole à Florence","BRIZEUX, Auguste",1803,1858,"Mugnone",43.790094,11.196478,"river","river","Florence",43.771388888889,11.254166666667,"city","city"
"fr","BRI89","Q82670","Q2044","de le Mugnoné , de Fiésole à Florence","BRIZEUX, Auguste",1803,1858,"Fiesole",43.8,11.3,"city","city","Florence",43.771388888889,11.254166666667,"city","city"
"fr","BRI89","Q82670","Q2044","de Fiésole à Florence","BRIZEUX, Auguste",1803,1858,"Fiesole",43.8,11.3,"city","city","Florence",43.771388888889,11.254166666667,"city","city"
"fr","BRJ28","Q6602","Q154728","de boire ! A nous Strasbourg ! à nous Toul","BARBIER, Jules",1825,1901,"Strasbourg",48.573333333333,7.7522222222222,"city","city","Toul",48.675,5.891666667,"city","city"
"fr","BRJ29","Q151330","Q27306","de Sans-Souci Diront seuls a tes fils : La Prusse","BARBIER, Jules",1825,1901,"Sanssouci",52.403257,13.038626,"palace","palace","Kingdom of Prussia",53,14,"country","country"
"fr","BRJ55","Q1653","Q40855","De le Danube à le Dniéper","BARBIER, Jules",1825,1901,"Danube",48.0951111111111,8.15488888888889,"river","river","Dnieper",46.4964,32.2872,"river","river"
"fr","BRJ55","Q40855","Q13712","De le Danube à le Dniéper , de la Tamise à le Tibre","BARBIER, Jules",1825,1901,"Dnieper",46.4964,32.2872,"river","river","Tiber",41.740555555556,12.233333333333,"river","river"
"fr","BRJ55","Q19686","Q13712","de la Tamise à le Tibre","BARBIER, Jules",1825,1901,"River Thames",51.6944444444444,-2.02972222222222,"river","river","Tiber",41.740555555556,12.233333333333,"river","river"
"fr","CAM24","Q1469","Q187843","de la Loire à les Vosges","CAMP, Aimé",1812,1899,"Loire",47.27,-2.1844444444444,"river","river","Vosges Mountains",48,7,"mountain","mountain"
"fr","CHE78","Q41","Q183150","de la Grèce , à Colchos","CHÉNIER, André",1762,1794,"Greece",38.5,23,"country","country","Colchis",42.26666667,42,"ancient region","ancient region"
"fr","CHE80","Q130135","Q822","De l' Atlas à le Liban","CHÉNIER, André",1762,1794,"Atlas Mountains",31.0619444444444,-7.91611111111111,"mountain","mountain","Lebanon",33.833333,35.766667,"country","country"
"fr","CHE80","Q822","Q14309","De l' Atlas à le Liban , de l' Euphrate à le Bétis","CHÉNIER, André",1762,1794,"Lebanon",33.833333,35.766667,"country","country","Guadalquivir",36.7913,-6.3567,"river","river"
"fr","CHE80","Q34589","Q14309","de l' Euphrate à le Bétis","CHÉNIER, André",1762,1794,"Euphrates",31.0043,47.442,"river","river","Guadalquivir",36.7913,-6.3567,"river","river"
"fr","CHE80","Q14309","Q584","de l' Euphrate à le Bétis , De le Tage à le Rhin","CHÉNIER, André",1762,1794,"Guadalquivir",36.7913,-6.3567,"river","river","Rhine",47.6662,9.1786,"river","river"
"fr","CHE80","Q1644","Q1229","de l' Elbe à le Tanaïs","CHÉNIER, André",1762,1794,"Elbe",50.8875,14.2330555555556,"river","river","Don",47.0864,39.2386,"river","river"
"fr","CHF7","Q597","Q148","de les enfers Grondaient de Lisbonne à la Chine","CHAMFORT, Sébastien-Roch-Nicolas",1741,1794,"Lisbon",38.708042,-9.139016,"city","city","People's Republic of China",35.8447222222222,103.451944444444,"country","country"
"fr","CHF7","Q597","Q148","de Lisbonne à la Chine","CHAMFORT, Sébastien-Roch-Nicolas",1741,1794,"Lisbon",38.708042,-9.139016,"city","city","People's Republic of China",35.8447222222222,103.451944444444,"country","country"
"fr","CHF36","Q15682","Q1461","de Cadix à Manille","CHAMFORT, Sébastien-Roch-Nicolas",1741,1794,"Cádiz",36.535,-6.2975,"city","city","Manila",14.5958333333333,120.977222222222,"city","city"
"fr","CRB48","Q195958","Q17812","De Tolose à le Guadalété","CORBIÈRE, Tristan",1845,1875,"Toulouzette",43.755833333333,-0.68611111111111,"village","village","Guadalete",36.578888888889,-6.2415361111111,"river","river"
"fr","CRB70","Q6582","Q9427","De Carcassonne à Tombouctou","CORBIÈRE, Tristan",1845,1875,"Carcassonne",43.215833333333,2.3513888888889,"castle/fort","castle","Timbuktu",16.773333055556,-2.9994438888889,"city","city"
"fr","CRO168","Q1479","Q6555","de Bordeaux à Narbonne","CROS, Charles",1842,1888,"Bordeaux",44.837777777778,-0.57944444444444,"city","city","Narbonne",43.184722222222,3.0036111111111,"city","city"
"fr","CRO168","Q1479","Q6555","de Bordeaux à Narbonne","CROS, Charles",1842,1888,"Bordeaux",44.837777777778,-0.57944444444444,"city","city","Narbonne",43.184722222222,3.0036111111111,"city","city"
"fr","CRO168","Q1479","Q6555","de le canal de Bordeaux à Narbonne","CROS, Charles",1842,1888,"Bordeaux",44.837777777778,-0.57944444444444,"city","city","Narbonne",43.184722222222,3.0036111111111,"city","city"
"fr","CRO168","Q1479","Q6555","de Bordeaux à Narbonne","CROS, Charles",1842,1888,"Bordeaux",44.837777777778,-0.57944444444444,"city","city","Narbonne",43.184722222222,3.0036111111111,"city","city"
"fr","CRO168","Q142","Q90","de France est à Paris","CROS, Charles",1842,1888,"France",47,2,"country","country","Paris",48.8566666666667,2.35222222222222,"city","city"
"fr","DAN13","Q10305","Q162615","De Saragosse à Carthagène","DANTIN, Louis",1865,1945,"Zaragoza",41.65,-0.88333333333333,"region","region","Cartagena",37.6,-0.98194444444444,"city","city"
"fr","DAU19","Q1851236","Q330564","de le Temple à la Madeleine","DAUDET, Alphonse",1840,1897,"Boulevard du Temple",48.863288888889,2.3665083333333,"city part","city part","La Madeleine",48.87,2.32444444444444,"city part","city part"
"fr","DLP26","Q1471","Q1469","de la Seine à la Loire","DELPIT, Albert",1849,1893,"Seine",49.434722222222,0.1175,"river","river","Loire",47.27,-2.1844444444444,"river","river"
"fr","DLP29","Q184371","Q22690","De Sedan qu' on trahit à Metz","DELPIT, Albert",1849,1893,"Sedan",49.701944444444,4.9402777777778,"city","city","Metz",49.119722222222,6.1769444444444,"city","city"
"fr","DUC67","Q5089","Q6514","De le Gange à l' Hellespont","DUCROS, Alexandre",1830,1906,"Ganges",30.1451,78.5974,"river","river","Dardanelles",40.2,26.4,"strait (water)","strait (water)"
"fr","DUN1","Q519640","Q1060595","de Rosbach à Valmy","DUNESME, Henri",1845,1927,"Braunsbedra",51.283333333333,11.9,"city","city","Valmy",49.084444444444,4.7736111111111,"village","village"
"fr","DUN1","Q1060595","Q184371","de Rosbach à Valmy , D' Auwerstædt à Sedan","DUNESME, Henri",1845,1927,"Valmy",49.084444444444,4.7736111111111,"village","village","Sedan",49.701944444444,4.9402777777778,"city","city"
"fr","DUN1","Q552165","Q184371","D' Auwerstædt à Sedan","DUNESME, Henri",1845,1927,"Auerstedt",51.099444444444,11.5875,"village","village","Sedan",49.701944444444,4.9402777777778,"city","city"
"fr","FLE14","Q173695","Q3561","d' Épinal à Alger","FLEURET, Fernand",1883,1945,"Épinal",48.173611111111,6.4516666666667,"city","city","Algiers",36.776388888889,3.0586111111111,"city","city"
"fr","GAU14","Q85","Q216","de le Caire à Wilna","GAUTIER, Théophile",1811,1872,"Cairo",30.0444444444444,31.2358333333333,"city","city","Vilnius",54.6872222222222,25.28,"city","city"
"fr","GAU116","Q20","Q135028","De la Norwége à la Nubie","GAUTIER, Théophile",1811,1872,"Norway",65,11,"country","country","Nubia",18.9508,32.2558,"region","region"
"fr","GAU230","Q90","Q2044","de les tisons ; Paris est dans la boue à le beau mois où Florence","GAUTIER, Théophile",1811,1872,"Paris",48.8566666666667,2.35222222222222,"city","city","Florence",43.771388888889,11.254166666667,"city","city"
"fr","GAU279","Q525811","Q47476","de le Généralife A l' Alhambra","GAUTIER, Théophile",1811,1872,"Generalife",37.176944444444,-3.5852777777778,"palace","palace","Alhambra",37.17634,-3.58821,"palace","palace"
"fr","GAU295","Q1075988","Q217925","de le Louvre À le Champ-de-Mars","GAUTIER, Théophile",1811,1872,"Louvre Palace",48.861028,2.335886,"palace","palace","Champ de Mars",48.85613,2.29803,"city part","city part"
"fr","GAU323","Q5684","Q100","de Babylone à Boston","GAUTIER, Théophile",1811,1872,"Babylon",32.5425,44.4211111111111,"ancient city","ancient city","Boston",42.3602777777778,-71.0577777777778,"city","city"
"fr","GLA11","Q142","Q142","d' hier ; À la France joyeuse , à la France","GLATIGNY, Albert",1839,1873,"France",47,2,"country","country","France",47,2,"country","country"
"fr","GRS3","Q1741","Q64","de Vienne à Berlin","GRANDSARD, Charles",NA,NA,"Vienna",48.2083333333333,16.3725,"city","city","Berlin",52.516666666667,13.383333333333,"city","city"
"fr","HER60","Q208081","Q192438","de le Néthou jusqu' à Bègle","HEREDIA, José-Maria",1842,1905,"Aneto",42.6309916666667,0.656686111111111,"mountain","mountain","Bègles",44.807777777778,-0.54888888888889,"city","city"
"fr","HER85","Q199910","Q688660","de le Magdalena jusqu' à le Darien","HEREDIA, José-Maria",1842,1905,"Magdalena Department",10.1833333333333,-74.2333333333333,"region","region","Darién Province",8.4083333333333,-77.915,"region","region"
"fr","HER108","Q1500472","Q168986","De le Raz jusqu' à Penmarcʼh","HEREDIA, José-Maria",1842,1905,"Pointe du Raz",48.040277777778,-4.7411111111111,"cape","cape","Penmarch",47.812222222222,-4.3377777777778,"city","city"
"fr","HER120","Q10965","Q14305","de l' Èbre Jusques à le Guadiana","HEREDIA, José-Maria",1842,1905,"Ebro",40.728527124206,0.86929321289062,"river","river","Guadiana",37.1685,-7.3959,"river","river"
